file,year,county,url
GIS,2011,Santa Rosa,sdrftp03.dor.state.fl.us/Map%20Data/00_2011/67%20Santa%20Rosa.zip
GIS,2011,Sarasota,sdrftp03.dor.state.fl.us/Map%20Data/00_2011/68%20Sarasota.zip
GIS,2011,Seminole,sdrftp03.dor.state.fl.us/Map%20Data/00_2011/69%20Seminole.zip
GIS,2011,Sumter,sdrftp03.dor.state.fl.us/Map%20Data/00_2011/70%20Sumter.zip
GIS,2011,Suwannee,sdrftp03.dor.state.fl.us/Map%20Data/00_2011/71%20Suwannee.zip
GIS,2011,Taylor,sdrftp03.dor.state.fl.us/Map%20Data/00_2011/72%20Taylor.zip
GIS,2011,Union,sdrftp03.dor.state.fl.us/Map%20Data/00_2011/73%20Union.zip
GIS,2011,Volusia,sdrftp03.dor.state.fl.us/Map%20Data/00_2011/74%20Volusia.zip
GIS,2011,Wakulla,sdrftp03.dor.state.fl.us/Map%20Data/00_2011/75%20Wakulla.zip
GIS,2011,Walton,sdrftp03.dor.state.fl.us/Map%20Data/00_2011/76%20Walton.zip
GIS,2011,Washington,sdrftp03.dor.state.fl.us/Map%20Data/00_2011/77%20Washington.zip
GIS,2012,Alachua,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/11%20Alachua.zip
GIS,2012,Baker,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/12%20Baker.zip
GIS,2012,Bay,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/13%20Bay.zip
GIS,2012,Bradford,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/14%20Bradford.zip
GIS,2012,Brevard,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/15%20Brevard.zip
GIS,2012,Broward,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/16%20Broward.zip
GIS,2012,Calhoun,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/17%20Calhoun.zip
GIS,2012,Charlotte,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/18%20Charlotte.zip
GIS,2012,Citrus,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/19%20Citrus.zip
GIS,2012,Clay,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/20%20Clay.zip
GIS,2012,Collier,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/21%20Collier.zip
GIS,2012,Columbia,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/22%20Columbia.zip
GIS,2012,Miami-Dade,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/23%20Dade.zip
GIS,2012,Desoto,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/24%20Desoto.zip
GIS,2012,Dixie,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/25%20Dixie.zip
GIS,2012,Duval,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/26%20Duval.zip
GIS,2012,Escambia,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/27%20Escambia.zip
GIS,2012,Flagler,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/28%20Flagler.zip
GIS,2012,Franklin,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/29%20Franklin.zip
GIS,2012,Gadsden,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/30%20Gadsden.zip
GIS,2012,Gilchrist,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/31%20Gilchrist.zip
GIS,2012,Glades,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/32%20Glades.zip
GIS,2012,Gulf,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/33%20Gulf.zip
GIS,2012,Hamilton,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/34%20Hamilton.zip
GIS,2012,Hardee,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/35%20Hardee.zip
GIS,2012,Hendry,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/36%20Hendry.zip
GIS,2012,Hernando,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/37%20Hernando.zip
GIS,2012,Highlands,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/38%20Highlands.zip
GIS,2012,Hillsborough,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/39%20Hillsborough.zip
GIS,2012,Holmes,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/40%20Holmes.zip
GIS,2012,Indian River,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/41%20Indian%20River.zip
GIS,2012,Jackson,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/42%20Jackson.zip
GIS,2012,Jefferson,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/43%20Jefferson.zip
GIS,2012,Lafayette,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/44%20Lafayette.zip
GIS,2012,Lake,sdrftp03.dor.state.fl.us/Map%20Data/00_2012/45%20Lake.zip
